user_id,news_id,rank
U89129,N39765,10
U24511,N38215,1
U24511,N7618,2
U24511,N41220,3
U24511,N4936,4
U24511,N19318,5
U24511,N16844,6
U24511,N14726,7
U24511,N41122,8
U24511,N14523,9
U24511,N39765,10
U41744,N38215,1
U41744,N7618,2
U41744,N41220,3
U41744,N4936,4
U41744,N19318,5
U41744,N16844,6
U41744,N14726,7
U41744,N41122,8
U41744,N14523,9
U41744,N39765,10
U76178,N43908,1
U76178,N63221,2
U76178,N28343,3
U76178,N47839,4
U76178,N55241,5
U76178,N52764,6
U76178,N15283,7
U76178,N24106,8
U76178,N29455,9
U76178,N35020,10
U29845,N38215,1
U29845,N7618,2
U29845,N41220,3
U29845,N4936,4
U29845,N19318,5
U29845,N16844,6
U29845,N14726,7
U29845,N41122,8
U29845,N14523,9
U29845,N39765,10
U79792,N38215,1
U79792,N7618,2
U79792,N41220,3
U79792,N4936,4
U79792,N19318,5
U79792,N16844,6
U79792,N14726,7
U79792,N41122,8
U79792,N14523,9
U79792,N39765,10
U85418,N64696,1
U85418,N64543,2
U85418,N64922,3
U85418,N21744,4
U85418,N37658,5
U85418,N49323,6
U85418,N25980,7
U85418,N27080,8
U85418,N25295,9
U85418,N49992,10
U49965,N38215,1
U49965,N7618,2
U49965,N41220,3
U49965,N4936,4
U49965,N19318,5
U49965,N16844,6
U49965,N14726,7
U49965,N41122,8
U49965,N14523,9
U49965,N39765,10
U47185,N38215,1
U47185,N7618,2
U47185,N41220,3
U47185,N4936,4
U47185,N19318,5
U47185,N16844,6
U47185,N14726,7
U47185,N41122,8
U47185,N14523,9
U47185,N39765,10
U43213,N38215,1
U43213,N7618,2
U43213,N41220,3
U43213,N4936,4
U43213,N19318,5
U43213,N16844,6
U43213,N14726,7
U43213,N41122,8
U43213,N14523,9
U43213,N39765,10
U40875,N38215,1
U40875,N7618,2
U40875,N41220,3
U40875,N4936,4
U40875,N19318,5
U40875,N16844,6
U40875,N14726,7
U40875,N41122,8
U40875,N14523,9
U40875,N39765,10
U66309,N38215,1
U66309,N7618,2
U66309,N41220,3
U66309,N4936,4
U66309,N19318,5
U66309,N16844,6
U66309,N14726,7
U66309,N41122,8
U66309,N14523,9
U66309,N39765,10
U62193,N62776,1
U62193,N34334,2
U62193,N49399,3
U62193,N3252,4
U62193,N30814,5
U62193,N51907,6
U62193,N50084,7
U62193,N16531,8
U62193,N970,9
U62193,N57785,10
U55853,N38215,1
U55853,N7618,2
U55853,N41220,3
U55853,N4936,4
U55853,N19318,5
U55853,N16844,6
U55853,N14726,7
U55853,N41122,8
U55853,N14523,9
U55853,N39765,10
U78131,N38215,1
U78131,N7618,2
U78131,N41220,3
U78131,N4936,4
U78131,N19318,5
U78131,N16844,6
U78131,N14726,7
U78131,N41122,8
U78131,N14523,9
U78131,N39765,10
U21578,N38215,1
U21578,N7618,2
U21578,N41220,3
U21578,N4936,4
U21578,N19318,5
U21578,N16844,6
U21578,N14726,7
U21578,N41122,8
U21578,N14523,9
U21578,N39765,10
U61333,N38215,1
U61333,N7618,2
U61333,N41220,3
U61333,N4936,4
U61333,N19318,5
U61333,N16844,6
U61333,N14726,7
U61333,N41122,8
U61333,N14523,9
U61333,N39765,10
U37677,N38215,1
U37677,N7618,2
U37677,N41220,3
U37677,N4936,4
U37677,N19318,5
U37677,N16844,6
U37677,N14726,7
U37677,N41122,8
U37677,N14523,9
U37677,N39765,10
U7067,N38215,1
U7067,N7618,2
U7067,N41220,3
U7067,N4936,4
U7067,N19318,5
U7067,N16844,6
U7067,N14726,7
U7067,N41122,8
U7067,N14523,9
U7067,N39765,10
U36735,N38215,1
U36735,N7618,2
U36735,N41220,3
U36735,N4936,4
U36735,N19318,5
U36735,N16844,6
U36735,N14726,7
U36735,N41122,8
U36735,N14523,9
U36735,N39765,10
U8442,N38215,1
U8442,N7618,2
U8442,N41220,3
U8442,N4936,4
U8442,N19318,5
U8442,N16844,6
U8442,N14726,7
U8442,N41122,8
U8442,N14523,9
U8442,N39765,10
U61277,N19106,1
U61277,N43805,2
U61277,N40982,3
U61277,N6263,4
U61277,N1920,5
U61277,N28203,6
U61277,N60376,7
U61277,N4212,8
U61277,N43559,9
U61277,N1157,10
U88712,N38215,1
U88712,N7618,2
U88712,N41220,3
U88712,N4936,4
U88712,N19318,5
U88712,N16844,6
U88712,N14726,7
U88712,N41122,8
U88712,N14523,9
U88712,N39765,10
U68757,N38215,1
U68757,N7618,2
U68757,N41220,3
U68757,N4936,4
U68757,N19318,5
U68757,N16844,6
U68757,N14726,7
U68757,N41122,8
U68757,N14523,9
U68757,N39765,10
U91834,N38215,1
U91834,N7618,2
U91834,N41220,3
U91834,N4936,4
U91834,N19318,5
U91834,N16844,6
U91834,N14726,7
U91834,N41122,8
U91834,N14523,9
U91834,N39765,10
U44322,N38215,1
U44322,N7618,2
U44322,N41220,3
U44322,N4936,4
U44322,N19318,5
U44322,N16844,6
U44322,N14726,7
U44322,N41122,8
U44322,N14523,9
U44322,N39765,10
U23334,N43458,1
U23334,N11877,2
U23334,N35232,3
U23334,N57059,4
U23334,N33917,5
U23334,N1008,6
U23334,N55040,7
U23334,N26317,8
U23334,N44789,9
U23334,N37949,10
U61214,N38215,1
U61214,N7618,2
U61214,N41220,3
U61214,N4936,4
U61214,N19318,5
U61214,N16844,6
U61214,N14726,7
U61214,N41122,8
U61214,N14523,9
U61214,N39765,10
U5731,N38215,1
U5731,N7618,2
U5731,N41220,3
U5731,N4936,4
U5731,N19318,5
U5731,N16844,6
U5731,N14726,7
U5731,N41122,8
U5731,N14523,9
U5731,N39765,10
U58109,N38215,1
U58109,N7618,2
U58109,N41220,3
U58109,N4936,4
U58109,N19318,5
U58109,N16844,6
U58109,N14726,7
U58109,N41122,8
U58109,N14523,9
U58109,N39765,10
U68568,N38215,1
U68568,N7618,2
U68568,N41220,3
U68568,N4936,4
U68568,N19318,5
U68568,N16844,6
U68568,N14726,7
U68568,N41122,8
U68568,N14523,9
U68568,N39765,10
U80346,N38215,1
U80346,N7618,2
U80346,N41220,3
U80346,N4936,4
U80346,N19318,5
U80346,N16844,6
U80346,N14726,7
U80346,N41122,8
U80346,N14523,9
U80346,N39765,10
U34484,N38215,1
U34484,N7618,2
U34484,N41220,3
U34484,N4936,4
U34484,N19318,5
U34484,N16844,6
U34484,N14726,7
U34484,N41122,8
U34484,N14523,9
U34484,N39765,10
U90678,N38215,1
U90678,N7618,2
U90678,N41220,3
U90678,N4936,4
U90678,N19318,5
U90678,N16844,6
U90678,N14726,7
U90678,N41122,8
U90678,N14523,9
U90678,N39765,10
U42035,N38215,1
U42035,N7618,2
U42035,N41220,3
U42035,N4936,4
U42035,N19318,5
U42035,N16844,6
U42035,N14726,7
U42035,N41122,8
U42035,N14523,9
U42035,N39765,10
U10404,N15132,1
U10404,N61864,2
U10404,N38496,3
U10404,N60534,4
U10404,N22416,5
U10404,N4548,6
U10404,N54238,7
U10404,N65087,8
U10404,N6483,9
U10404,N50786,10
U41252,N38215,1
U41252,N7618,2
U41252,N41220,3
U41252,N4936,4
U41252,N19318,5
U41252,N16844,6
U41252,N14726,7
U41252,N41122,8
U41252,N14523,9
U41252,N39765,10
U31738,N38215,1
U31738,N7618,2
U31738,N41220,3
U31738,N4936,4
U31738,N19318,5
U31738,N16844,6
U31738,N14726,7
U31738,N41122,8
U31738,N14523,9
U31738,N39765,10
U86490,N38215,1
U86490,N7618,2
U86490,N41220,3
U86490,N4936,4
U86490,N19318,5
U86490,N16844,6
U86490,N14726,7
U86490,N41122,8
U86490,N14523,9
U86490,N39765,10
U85283,N38215,1
U85283,N7618,2
U85283,N41220,3
U85283,N4936,4
U85283,N19318,5
U85283,N16844,6
U85283,N14726,7
U85283,N41122,8
U85283,N14523,9
U85283,N39765,10
U964,N38215,1
U964,N7618,2
U964,N41220,3
U964,N4936,4
U964,N19318,5
U964,N16844,6
U964,N14726,7
U964,N41122,8
U964,N14523,9
U964,N39765,10
U57124,N38215,1
U57124,N7618,2
U57124,N41220,3
U57124,N4936,4
U57124,N19318,5
U57124,N16844,6
U57124,N14726,7
U57124,N41122,8
U57124,N14523,9
U57124,N39765,10
U87238,N38215,1
U87238,N7618,2
U87238,N41220,3
U87238,N4936,4
U87238,N19318,5
U87238,N16844,6
U87238,N14726,7
U87238,N41122,8
U87238,N14523,9
U87238,N39765,10
U53084,N38215,1
U53084,N7618,2
U53084,N41220,3
U53084,N4936,4
U53084,N19318,5
U53084,N16844,6
U53084,N14726,7
U53084,N41122,8
U53084,N14523,9
U53084,N39765,10
U19010,N38215,1
U19010,N7618,2
U19010,N41220,3
U19010,N4936,4
U19010,N19318,5
U19010,N16844,6
U19010,N14726,7
U19010,N41122,8
U19010,N14523,9
U19010,N39765,10
U93010,N38215,1
U93010,N7618,2
U93010,N41220,3
U93010,N4936,4
U93010,N19318,5
U93010,N16844,6
U93010,N14726,7
U93010,N41122,8
U93010,N14523,9
U93010,N39765,10
U68453,N38215,1
U68453,N7618,2
U68453,N41220,3
U68453,N4936,4
U68453,N19318,5
U68453,N16844,6
U68453,N14726,7
U68453,N41122,8
U68453,N14523,9
U68453,N39765,10
U79787,N38215,1
U79787,N7618,2
U79787,N41220,3
U79787,N4936,4
U79787,N19318,5
U79787,N16844,6
U79787,N14726,7
U79787,N41122,8
U79787,N14523,9
U79787,N39765,10
U38334,N38215,1
U38334,N7618,2
U38334,N41220,3
U38334,N4936,4
U38334,N19318,5
U38334,N16844,6
U38334,N14726,7
U38334,N41122,8
U38334,N14523,9
U38334,N39765,10
U55123,N38215,1
U55123,N7618,2
U55123,N41220,3
U55123,N4936,4
U55123,N19318,5
U55123,N16844,6
U55123,N14726,7
U55123,N41122,8
U55123,N14523,9
U55123,N39765,10
U82949,N38215,1
U82949,N7618,2
U82949,N41220,3
U82949,N4936,4
U82949,N19318,5
U82949,N16844,6
U82949,N14726,7
U82949,N41122,8
U82949,N14523,9
U82949,N39765,10
U85321,N38215,1
U85321,N7618,2
U85321,N41220,3
U85321,N4936,4
U85321,N19318,5
U85321,N16844,6
U85321,N14726,7
U85321,N41122,8
U85321,N14523,9
U85321,N39765,10
U5692,N38215,1
U5692,N7618,2
U5692,N41220,3
U5692,N4936,4
U5692,N19318,5
U5692,N16844,6
U5692,N14726,7
U5692,N41122,8
U5692,N14523,9
U5692,N39765,10
U76747,N38215,1
U76747,N7618,2
U76747,N41220,3
U76747,N4936,4
U76747,N19318,5
U76747,N16844,6
U76747,N14726,7
U76747,N41122,8
U76747,N14523,9
U76747,N39765,10
U27835,N38215,1
U27835,N7618,2
U27835,N41220,3
U27835,N4936,4
U27835,N19318,5
U27835,N16844,6
U27835,N14726,7
U27835,N41122,8
U27835,N14523,9
U27835,N39765,10
U16458,N38215,1
U16458,N7618,2
U16458,N41220,3
U16458,N4936,4
U16458,N19318,5
U16458,N16844,6
U16458,N14726,7
U16458,N41122,8
U16458,N14523,9
U16458,N39765,10
U28660,N38215,1
U28660,N7618,2
U28660,N41220,3
U28660,N4936,4
U28660,N19318,5
U28660,N16844,6
U28660,N14726,7
U28660,N41122,8
U28660,N14523,9
U28660,N39765,10
U47580,N38215,1
U47580,N7618,2
U47580,N41220,3
U47580,N4936,4
U47580,N19318,5
U47580,N16844,6
U47580,N14726,7
U47580,N41122,8
U47580,N14523,9
U47580,N39765,10
U66651,N14838,1
U66651,N24265,2
U66651,N52360,3
U66651,N37717,4
U66651,N41380,5
U66651,N38397,6
U66651,N3640,7
U66651,N4505,8
U66651,N5370,9
U66651,N51287,10
U89130,N38215,1
U89130,N7618,2
U89130,N41220,3
U89130,N4936,4
U89130,N19318,5
U89130,N16844,6
U89130,N14726,7
U89130,N41122,8
U89130,N14523,9
U89130,N39765,10
U37286,N38215,1
U37286,N7618,2
U37286,N41220,3
U37286,N4936,4
U37286,N19318,5
U37286,N16844,6
U37286,N14726,7
U37286,N41122,8
U37286,N14523,9
U37286,N39765,10
U28848,N38215,1
U28848,N7618,2
U28848,N41220,3
U28848,N4936,4
U28848,N19318,5
U28848,N16844,6
U28848,N14726,7
U28848,N41122,8
U28848,N14523,9
U28848,N39765,10
U79782,N17087,1
U79782,N53054,2
U79782,N55943,3
U79782,N25949,4
U79782,N17214,5
U79782,N15711,6
U79782,N43049,7
U79782,N35949,8
U79782,N48490,9
U79782,N24513,10
U47087,N38215,1
U47087,N7618,2
U47087,N41220,3
U47087,N4936,4
U47087,N19318,5
U47087,N16844,6
U47087,N14726,7
U47087,N41122,8
U47087,N14523,9
U47087,N39765,10
U79180,N38215,1
U79180,N7618,2
U79180,N41220,3
U79180,N4936,4
U79180,N19318,5
U79180,N16844,6
U79180,N14726,7
U79180,N41122,8
U79180,N14523,9
U79180,N39765,10
U52206,N38215,1
U52206,N7618,2
U52206,N41220,3
U52206,N4936,4
U52206,N19318,5
U52206,N16844,6
U52206,N14726,7
U52206,N41122,8
U52206,N14523,9
U52206,N39765,10
U52203,N38215,1
U52203,N7618,2
U52203,N41220,3
U52203,N4936,4
U52203,N19318,5
U52203,N16844,6
U52203,N14726,7
U52203,N41122,8
U52203,N14523,9
U52203,N39765,10
U56314,N38215,1
U56314,N7618,2
U56314,N41220,3
U56314,N4936,4
U56314,N19318,5
U56314,N16844,6
U56314,N14726,7
U56314,N41122,8
U56314,N14523,9
U56314,N39765,10
U29095,N38215,1
U29095,N7618,2
U29095,N41220,3
U29095,N4936,4
U29095,N19318,5
U29095,N16844,6
U29095,N14726,7
U29095,N41122,8
U29095,N14523,9
U29095,N39765,10
U29823,N38215,1
U29823,N7618,2
U29823,N41220,3
U29823,N4936,4
U29823,N19318,5
U29823,N16844,6
U29823,N14726,7
U29823,N41122,8
U29823,N14523,9
U29823,N39765,10
U41014,N38215,1
U41014,N7618,2
U41014,N41220,3
U41014,N4936,4
U41014,N19318,5
U41014,N16844,6
U41014,N14726,7
U41014,N41122,8
U41014,N14523,9
U41014,N39765,10
U54225,N38215,1
U54225,N7618,2
U54225,N41220,3
U54225,N4936,4
U54225,N19318,5
U54225,N16844,6
U54225,N14726,7
U54225,N41122,8
U54225,N14523,9
U54225,N39765,10
U34611,N38215,1
U34611,N7618,2
U34611,N41220,3
U34611,N4936,4
U34611,N19318,5
U34611,N16844,6
U34611,N14726,7
U34611,N41122,8
U34611,N14523,9
U34611,N39765,10
U62036,N38215,1
U62036,N7618,2
U62036,N41220,3
U62036,N4936,4
U62036,N19318,5
U62036,N16844,6
U62036,N14726,7
U62036,N41122,8
U62036,N14523,9
U62036,N39765,10
U39619,N38215,1
U39619,N7618,2
U39619,N41220,3
U39619,N4936,4
U39619,N19318,5
U39619,N16844,6
U39619,N14726,7
U39619,N41122,8
U39619,N14523,9
U39619,N39765,10
U42999,N38215,1
U42999,N7618,2
U42999,N41220,3
U42999,N4936,4
U42999,N19318,5
U42999,N16844,6
U42999,N14726,7
U42999,N41122,8
U42999,N14523,9
U42999,N39765,10
U78473,N38215,1
U78473,N7618,2
U78473,N41220,3
U78473,N4936,4
U78473,N19318,5
U78473,N16844,6
U78473,N14726,7
U78473,N41122,8
U78473,N14523,9
U78473,N39765,10
U26257,N38215,1
U26257,N7618,2
U26257,N41220,3
U26257,N4936,4
U26257,N19318,5
U26257,N16844,6
U26257,N14726,7
U26257,N41122,8
U26257,N14523,9
U26257,N39765,10
U62345,N38215,1
U62345,N7618,2
U62345,N41220,3
U62345,N4936,4
U62345,N19318,5
U62345,N16844,6
U62345,N14726,7
U62345,N41122,8
U62345,N14523,9
U62345,N39765,10
U85612,N38215,1
U85612,N7618,2
U85612,N41220,3
U85612,N4936,4
U85612,N19318,5
U85612,N16844,6
U85612,N14726,7
U85612,N41122,8
U85612,N14523,9
U85612,N39765,10
U4365,N38215,1
U4365,N7618,2
U4365,N41220,3
U4365,N4936,4
U4365,N19318,5
U4365,N16844,6
U4365,N14726,7
U4365,N41122,8
U4365,N14523,9
U4365,N39765,10
U53552,N38215,1
U53552,N7618,2
U53552,N41220,3
U53552,N4936,4
U53552,N19318,5
U53552,N16844,6
U53552,N14726,7
U53552,N41122,8
U53552,N14523,9
U53552,N39765,10
U26662,N38215,1
U26662,N7618,2
U26662,N41220,3
U26662,N4936,4
U26662,N19318,5
U26662,N16844,6
U26662,N14726,7
U26662,N41122,8
U26662,N14523,9
U26662,N39765,10
U51029,N38215,1
U51029,N7618,2
U51029,N41220,3
U51029,N4936,4
U51029,N19318,5
U51029,N16844,6
U51029,N14726,7
U51029,N41122,8
U51029,N14523,9
U51029,N39765,10
U82827,N38215,1
U82827,N7618,2
U82827,N41220,3
U82827,N4936,4
U82827,N19318,5
U82827,N16844,6
U82827,N14726,7
U82827,N41122,8
U82827,N14523,9
U82827,N39765,10
U68695,N38215,1
U68695,N7618,2
U68695,N41220,3
U68695,N4936,4
U68695,N19318,5
U68695,N16844,6
U68695,N14726,7
U68695,N41122,8
U68695,N14523,9
U68695,N39765,10
U24539,N38215,1
U24539,N7618,2
U24539,N41220,3
U24539,N4936,4
U24539,N19318,5
U24539,N16844,6
U24539,N14726,7
U24539,N41122,8
U24539,N14523,9
U24539,N39765,10
U70129,N38215,1
U70129,N7618,2
U70129,N41220,3
U70129,N4936,4
U70129,N19318,5
U70129,N16844,6
U70129,N14726,7
U70129,N41122,8
U70129,N14523,9
U70129,N39765,10
U39212,N38215,1
U39212,N7618,2
U39212,N41220,3
U39212,N4936,4
U39212,N19318,5
U39212,N16844,6
U39212,N14726,7
U39212,N41122,8
U39212,N14523,9
U39212,N39765,10
U30691,N38215,1
U30691,N7618,2
U30691,N41220,3
U30691,N4936,4
U30691,N19318,5
U30691,N16844,6
U30691,N14726,7
U30691,N41122,8
U30691,N14523,9
U30691,N39765,10
U91136,N38215,1
U91136,N7618,2
U91136,N41220,3
U91136,N4936,4
U91136,N19318,5
U91136,N16844,6
U91136,N14726,7
U91136,N41122,8
U91136,N14523,9
U91136,N39765,10
U23200,N38215,1
U23200,N7618,2
U23200,N41220,3
U23200,N4936,4
U23200,N19318,5
U23200,N16844,6
U23200,N14726,7
U23200,N41122,8
U23200,N14523,9
U23200,N39765,10
U50425,N38215,1
U50425,N7618,2
U50425,N41220,3
U50425,N4936,4
U50425,N19318,5
U50425,N16844,6
U50425,N14726,7
U50425,N41122,8
U50425,N14523,9
U50425,N39765,10
U26002,N38215,1
U26002,N7618,2
U26002,N41220,3
U26002,N4936,4
U26002,N19318,5
U26002,N16844,6
U26002,N14726,7
U26002,N41122,8
U26002,N14523,9
U26002,N39765,10
U83529,N38215,1
U83529,N7618,2
U83529,N41220,3
U83529,N4936,4
U83529,N19318,5
U83529,N16844,6
U83529,N14726,7
U83529,N41122,8
U83529,N14523,9
U83529,N39765,10
U69129,N38215,1
U69129,N7618,2
U69129,N41220,3
U69129,N4936,4
U69129,N19318,5
U69129,N16844,6
U69129,N14726,7
U69129,N41122,8
U69129,N14523,9
U69129,N39765,10
U85391,N38215,1
U85391,N7618,2
U85391,N41220,3
U85391,N4936,4
U85391,N19318,5
U85391,N16844,6
U85391,N14726,7
U85391,N41122,8
U85391,N14523,9
U85391,N39765,10
U75755,N38215,1
U75755,N7618,2
U75755,N41220,3
U75755,N4936,4
U75755,N19318,5
U75755,N16844,6
U75755,N14726,7
U75755,N41122,8
U75755,N14523,9
U75755,N39765,10
U4610,N38215,1
U4610,N7618,2
U4610,N41220,3
U4610,N4936,4
U4610,N19318,5
U4610,N16844,6
U4610,N14726,7
U4610,N41122,8
U4610,N14523,9
U4610,N39765,10
U56421,N38215,1
U56421,N7618,2
U56421,N41220,3
U56421,N4936,4
U56421,N19318,5
U56421,N16844,6
U56421,N14726,7
U56421,N41122,8
U56421,N14523,9
U56421,N39765,10
U41186,N38215,1
U41186,N7618,2
U41186,N41220,3
U41186,N4936,4
U41186,N19318,5
U41186,N16844,6
U41186,N14726,7
U41186,N41122,8
U41186,N14523,9
U41186,N39765,10
U63606,N38215,1
U63606,N7618,2
U63606,N41220,3
U63606,N4936,4
U63606,N19318,5
U63606,N16844,6
U63606,N14726,7
U63606,N41122,8
U63606,N14523,9
U63606,N39765,10
U60443,N38215,1
U60443,N7618,2
U60443,N41220,3
U60443,N4936,4
U60443,N19318,5
U60443,N16844,6
U60443,N14726,7
U60443,N41122,8
U60443,N14523,9
U60443,N39765,10
U25754,N38215,1
U25754,N7618,2
U25754,N41220,3
U25754,N4936,4
U25754,N19318,5
U25754,N16844,6
U25754,N14726,7
U25754,N41122,8
U25754,N14523,9
U25754,N39765,10
U90996,N38215,1
U90996,N7618,2
U90996,N41220,3
U90996,N4936,4
U90996,N19318,5
U90996,N16844,6
U90996,N14726,7
U90996,N41122,8
U90996,N14523,9
U90996,N39765,10
U60205,N38215,1
U60205,N7618,2
U60205,N41220,3
U60205,N4936,4
U60205,N19318,5
U60205,N16844,6
U60205,N14726,7
U60205,N41122,8
U60205,N14523,9
U60205,N39765,10
U83939,N38215,1
U83939,N7618,2
U83939,N41220,3
U83939,N4936,4
U83939,N19318,5
U83939,N16844,6
U83939,N14726,7
U83939,N41122,8
U83939,N14523,9
U83939,N39765,10
U42803,N38215,1
U42803,N7618,2
U42803,N41220,3
U42803,N4936,4
U42803,N19318,5
U42803,N16844,6
U42803,N14726,7
U42803,N41122,8
U42803,N14523,9
U42803,N39765,10
U10514,N38215,1
U10514,N7618,2
U10514,N41220,3
U10514,N4936,4
U10514,N19318,5
U10514,N16844,6
U10514,N14726,7
U10514,N41122,8
U10514,N14523,9
U10514,N39765,10
U49962,N38215,1
U49962,N7618,2
U49962,N41220,3
U49962,N4936,4
U49962,N19318,5
U49962,N16844,6
U49962,N14726,7
U49962,N41122,8
U49962,N14523,9
U49962,N39765,10
U70433,N20888,1
U70433,N9621,2
U70433,N55555,3
U70433,N58250,4
U70433,N3841,5
U70433,N26880,6
U70433,N50165,7
U70433,N64341,8
U70433,N39689,9
U70433,N40973,10
U25577,N38215,1
U25577,N7618,2
U25577,N41220,3
U25577,N4936,4
U25577,N19318,5
U25577,N16844,6
U25577,N14726,7
U25577,N41122,8
U25577,N14523,9
U25577,N39765,10
U11830,N38215,1
U11830,N7618,2
U11830,N41220,3
U11830,N4936,4
U11830,N19318,5
U11830,N16844,6
U11830,N14726,7
U11830,N41122,8
U11830,N14523,9
U11830,N39765,10
U77607,N16445,1
U77607,N31621,2
U77607,N31813,3
U77607,N54926,4
U77607,N4059,5
U77607,N8681,6
U77607,N29553,7
U77607,N40999,8
U77607,N58753,9
U77607,N44183,10
U54154,N38215,1
U54154,N7618,2
U54154,N41220,3
U54154,N4936,4
U54154,N19318,5
U54154,N16844,6
U54154,N14726,7
U54154,N41122,8
U54154,N14523,9
U54154,N39765,10
U1090,N38215,1
U1090,N7618,2
U1090,N41220,3
U1090,N4936,4
U1090,N19318,5
U1090,N16844,6
U1090,N14726,7
U1090,N41122,8
U1090,N14523,9
U1090,N39765,10
U14769,N38215,1
U14769,N7618,2
U14769,N41220,3
U14769,N4936,4
U14769,N19318,5
U14769,N16844,6
U14769,N14726,7
U14769,N41122,8
U14769,N14523,9
U14769,N39765,10
U49252,N38215,1
U49252,N7618,2
U49252,N41220,3
U49252,N4936,4
U49252,N19318,5
U49252,N16844,6
U49252,N14726,7
U49252,N41122,8
U49252,N14523,9
U49252,N39765,10
U36132,N38215,1
U36132,N7618,2
U36132,N41220,3
U36132,N4936,4
U36132,N19318,5
U36132,N16844,6
U36132,N14726,7
U36132,N41122,8
U36132,N14523,9
U36132,N39765,10
U37219,N38215,1
U37219,N7618,2
U37219,N41220,3
U37219,N4936,4
U37219,N19318,5
U37219,N16844,6
U37219,N14726,7
U37219,N41122,8
U37219,N14523,9
U37219,N39765,10
U2387,N38215,1
U2387,N7618,2
U2387,N41220,3
U2387,N4936,4
U2387,N19318,5
U2387,N16844,6
U2387,N14726,7
U2387,N41122,8
U2387,N14523,9
U2387,N39765,10
U72286,N38215,1
U72286,N7618,2
U72286,N41220,3
U72286,N4936,4
U72286,N19318,5
U72286,N16844,6
U72286,N14726,7
U72286,N41122,8
U72286,N14523,9
U72286,N39765,10
U27721,N38215,1
U27721,N7618,2
U27721,N41220,3
U27721,N4936,4
U27721,N19318,5
U27721,N16844,6
U27721,N14726,7
U27721,N41122,8
U27721,N14523,9
U27721,N39765,10
U64227,N38215,1
U64227,N7618,2
U64227,N41220,3
U64227,N4936,4
U64227,N19318,5
U64227,N16844,6
U64227,N14726,7
U64227,N41122,8
U64227,N14523,9
U64227,N39765,10
U49280,N38215,1
U49280,N7618,2
U49280,N41220,3
U49280,N4936,4
U49280,N19318,5
U49280,N16844,6
U49280,N14726,7
U49280,N41122,8
U49280,N14523,9
U49280,N39765,10
U12564,N53585,1
U12564,N17059,2
U12564,N33614,3
U12564,N35729,4
U12564,N23706,5
U12564,N51655,6
U12564,N65095,7
U12564,N12763,8
U12564,N35006,9
U12564,N64898,10
U66627,N38215,1
U66627,N7618,2
U66627,N41220,3
U66627,N4936,4
U66627,N19318,5
U66627,N16844,6
U66627,N14726,7
U66627,N41122,8
U66627,N14523,9
U66627,N39765,10
U53086,N49514,1
U53086,N54581,2
U53086,N13899,3
U53086,N55061,4
U53086,N56420,5
U53086,N51715,6
U53086,N57071,7
U53086,N30153,8
U53086,N18496,9
U53086,N8863,10
U28964,N38215,1
U28964,N7618,2
U28964,N41220,3
U28964,N4936,4
U28964,N19318,5
U28964,N16844,6
U28964,N14726,7
U28964,N41122,8
U28964,N14523,9
U28964,N39765,10
U44187,N38215,1
U44187,N7618,2
U44187,N41220,3
U44187,N4936,4
U44187,N19318,5
U44187,N16844,6
U44187,N14726,7
U44187,N41122,8
U44187,N14523,9
U44187,N39765,10
U54629,N38215,1
U54629,N7618,2
U54629,N41220,3
U54629,N4936,4
U54629,N19318,5
U54629,N16844,6
U54629,N14726,7
U54629,N41122,8
U54629,N14523,9
U54629,N39765,10
U29003,N38215,1
U29003,N7618,2
U29003,N41220,3
U29003,N4936,4
U29003,N19318,5
U29003,N16844,6
U29003,N14726,7
U29003,N41122,8
U29003,N14523,9
U29003,N39765,10
U1075,N38215,1
U1075,N7618,2
U1075,N41220,3
U1075,N4936,4
U1075,N19318,5
U1075,N16844,6
U1075,N14726,7
U1075,N41122,8
U1075,N14523,9
U1075,N39765,10
U63147,N38215,1
U63147,N7618,2
U63147,N41220,3
U63147,N4936,4
U63147,N19318,5
U63147,N16844,6
U63147,N14726,7
U63147,N41122,8
U63147,N14523,9
U63147,N39765,10
U65904,N38215,1
U65904,N7618,2
U65904,N41220,3
U65904,N4936,4
U65904,N19318,5
U65904,N16844,6
U65904,N14726,7
U65904,N41122,8
U65904,N14523,9
U65904,N39765,10
U35870,N38215,1
U35870,N7618,2
U35870,N41220,3
U35870,N4936,4
U35870,N19318,5
U35870,N16844,6
U35870,N14726,7
U35870,N41122,8
U35870,N14523,9
U35870,N39765,10
U10516,N54300,1
U10516,N25113,2
U10516,N48304,3
U10516,N37915,4
U10516,N24578,5
U10516,N10095,6
U10516,N60550,7
U10516,N60192,8
U10516,N9344,9
U10516,N58264,10
U92451,N38215,1
U92451,N7618,2
U92451,N41220,3
U92451,N4936,4
U92451,N19318,5
U92451,N16844,6
U92451,N14726,7
U92451,N41122,8
U92451,N14523,9
U92451,N39765,10
U60860,N38215,1
U60860,N7618,2
U60860,N41220,3
U60860,N4936,4
U60860,N19318,5
U60860,N16844,6
U60860,N14726,7
U60860,N41122,8
U60860,N14523,9
U60860,N39765,10
U83567,N38215,1
U83567,N7618,2
U83567,N41220,3
U83567,N4936,4
U83567,N19318,5
U83567,N16844,6
U83567,N14726,7
U83567,N41122,8
U83567,N14523,9
U83567,N39765,10
U5622,N38215,1
U5622,N7618,2
U5622,N41220,3
U5622,N4936,4
U5622,N19318,5
U5622,N16844,6
U5622,N14726,7
U5622,N41122,8
U5622,N14523,9
